obsname,well_id,layer,row,col,land_elev_m,SWL_m,obs_head_m
obs_003114,2800085,2,908,1072,260.3453064,2.39999435005188,257.94531204994814
obs_003115,1700065,2,845,1042,490.04483032,4.5999886985778815,485.44484162142214
obs_003116,57000003097,2,805,633,394.3336792,26.2128,368.1208792
obs_003117,63000036803,2,1012,796,237.45599365,9.7536,227.70239365
obs_003118,OR263,2,604,243,481.09362793,7.010400000000001,474.08322793
obs_003119,170560,2,1206,529,195.87969971,4.8768,191.00289971
obs_003120,MO1612,2,900,1238,76.01361084,6.7056000000000004,69.30801084
obs_003121,1302534,2,951,1058,205.38002014,4.5999886985778815,200.78003144142212
obs_003122,41000018848,2,942,611,218.25559998,2.7432000000000003,215.51239998
obs_003123,58000000662,2,1068,774,198.47901917,12.192,186.28701916999998
obs_003124,615577,2,1149,954,319.36392212,5.1816,314.18232212
obs_003125,1304351,2,942,1017,269.55569458,3.999990438079834,265.55570414192016
obs_003126,6504789,2,894,1029,332.54562378,8.199980296325684,324.34564348367434
obs_003127,6807940,2,940,1082,190.05845642,12.49996957397461,177.5584868460254
obs_003128,M2008,2,929,1400,379.38006592,4.2672,375.11286592
obs_003129,10000004018,2,773,580,247.12876892,45.72,201.40876892
obs_003130,5005163,2,864,979,375.68807983,5.499986961364747,370.18809286863524
obs_003131,64000004379,2,878,563,299.28616333,0.0,299.28616333
obs_003132,858424,2,1101,767,204.67248535,10.972800000000001,193.69968534999998
obs_003133,1704174,2,813,1055,282.92886353,25.299937115478517,257.62892641452146
obs_003134,41000023595,2,953,619,243.3405304,16.764,226.5765304
obs_003135,81000021911,2,1037,754,260.47360229,0.6096,259.86400229
obs_003136,45000002286,2,729,607,273.47262573,48.768,224.70462573
obs_003137,QT487,2,645,320,478.10073853,6.7056000000000004,471.39513853
obs_003138,7172505,2,777,1083,376.15222168,62.499850195312504,313.65237148468754
obs_003139,6902191,2,838,1090,281.38894653,54.899867578125004,226.489078951875
obs_003140,08000009835,2,1006,635,285.98995972,37.4904,248.49955972
obs_003141,45000006513,2,748,608,191.82861328,19.2024,172.62621328
obs_003142,419113,2,1182,975,357.8553772,16.154400000000003,341.7009772
obs_003143,4703104,2,935,999,314.26599121,7.89998116607666,306.3660100439233
obs_003144,73000005859,2,942,721,209.88668823,4.572,205.31468823
obs_003145,5717665,2,827,1088,228.51803589,4.899988119506836,223.61804777049315
obs_003146,138405,2,1144,898,235.67637634,12.192,223.48437633999998
obs_003147,19000003259,2,955,693,221.68334961,16.154400000000003,205.52894960999998
obs_003148,78000004221,2,959,728,230.9992981,6.096,224.9032981
obs_003149,03000006917,2,991,560,203.32591248,9.144,194.18191248
obs_003150,81000023102,2,1035,747,277.07342529,12.192,264.88142529
obs_003151,77000001694,2,601,591,227.43339539,2.4384,224.99499538999999
obs_003152,41000009912,2,950,616,269.73931885,13.716000000000001,256.02331885
obs_003153,58000005926,2,1095,773,197.37571716,7.62,189.75571716
obs_003154,2216634,2,739,1297,198.80537415,0.0,198.80537415
obs_003155,62000009395,2,895,582,263.19448853,21.336000000000002,241.85848853
obs_003156,25000021660,2,951,768,228.76034546,10.668000000000001,218.09234546
obs_003157,IJ247,2,940,336,260.45397949,9.7536,250.70037949
obs_003158,58000008299,2,1091,772,200.89993286,8.2296,192.67033286
obs_003159,474974,2,1121,963,328.96136475,16.4592,312.50216474999996
obs_003160,61000000370,2,943,568,198.39012146,8.2296,190.16052145999998
obs_003161,47000050694,2,1005,759,295.06039429,10.668000000000001,284.39239428999997
obs_003162,81000010269,2,1042,737,280.24050903,1.2192,279.02130903
obs_003163,63000011215,2,988,808,288.30209351,8.5344,279.76769351
obs_003164,LM131,2,794,314,330.86361694,18.5928,312.27081694
obs_003165,18000004571,2,836,676,348.57455444,4.8768,343.69775444
obs_003166,GE161,2,957,349,261.47280884,10.3632,251.10960884000002
obs_003167,HR412,2,957,372,263.96304321,3.6576000000000004,260.30544321
obs_003168,44000009490,2,966,795,308.65698242,10.0584,298.59858242
obs_003169,929310,2,1148,774,206.1698761,4.572,201.5978761
obs_003170,902797,2,1178,1016,352.60046387,4.572,348.02846387
obs_003171,717397,2,549,61,331.07489014,6.096,324.97889014
obs_003172,909345,2,1201,685,243.52601624,7.62,235.90601623999999
obs_003173,28000005007,2,766,605,290.82754517,29.260800000000003,261.56674517
obs_003174,41000031265,2,952,619,260.74005127,0.9144000000000001,259.82565127
obs_003175,39000021126,2,1044,603,284.14651489,17.3736,266.77291489
obs_003176,15000000057,2,722,672,398.77276611,41.4528,357.31996611
obs_003177,654727,2,507,106,422.52090454,1.524,420.99690454
obs_003178,11000007011,2,1051,545,213.01255798,25.908,187.10455797999998
obs_003179,63000012774,2,974,787,327.3001709,12.192,315.1081709
obs_003180,2211276,2,783,1340,90.79325104,9.399976817321777,81.39327422267823
obs_003181,QT952,2,992,384,252.67944336,9.4488,243.23064336
obs_003182,561472,2,1210,859,447.99688721,57.912000000000006,390.08488721000003
obs_003183,3616462,2,747,1341,134.87161255,6.699983482360841,128.17162906763917
obs_003184,115459,2,1229,607,265.40252686,22.250400000000003,243.15212686
obs_003185,62000001639,2,911,593,214.79640198,12.192,202.60440198
obs_003186,5104526,2,787,1184,247.21888733,2.39999435005188,244.81889297994812
obs_003187,13000021959,2,1025,634,283.85739136,18.288,265.56939136
obs_003188,63000044384,2,1009,772,299.69769287,15.24,284.45769287
obs_003189,25000013222,2,970,760,253.32144165,13.411200000000001,239.91024165
obs_003190,413909080145101,2,1100,1052,398.52380371,4.572,393.95180371
obs_003191,AU108,2,1005,423,200.52572632,27.432000000000002,173.09372631999997
obs_003192,18000005043,2,852,688,268.10525513,9.144,258.96125513
obs_003193,7049763,2,859,959,329.6133728,10.999973922729493,318.61339887727047
obs_003194,65000002655,2,805,723,366.57626343,25.6032,340.97306342999997
obs_003195,894871,2,1115,958,323.8616333,15.24,308.6216333
obs_003196,3703667,2,719,1271,326.12506104,10.999973922729493,315.1250871172705
obs_003197,25000012031,2,948,754,219.91055298,12.192,207.71855298
obs_003198,38000005195,2,1044,698,302.228302,8.8392,293.389102
obs_003199,47000002349,2,1018,752,268.38348389,6.096,262.28748389
obs_003200,24000001637,2,675,677,211.93215942,4.2672,207.66495942
obs_003201,104576,2,1186,858,321.02728271,21.336000000000002,299.69128271
obs_003202,6507760,2,910,1009,329.84848022,6.699983482360841,323.14849673763916
obs_003203,9967258,2,1157,972,337.90560913,6.096,331.80960913
obs_003204,03000018041,2,991,607,256.88058472,19.5072,237.37338472
obs_003205,OE2163,2,895,1407,152.1572876,7.9248,144.23248759999998
obs_003206,4509491,2,818,1244,94.95690918,2.099994783782959,92.85691439621704
obs_003207,48000002377,2,595,603,210.75941467,0.762,209.99741467
obs_003208,514113,2,1301,729,290.2220459,10.668000000000001,279.5540459
obs_003209,39000020205,2,1056,631,279.07366943,3.9624,275.11126943
obs_003210,41000011963,2,982,609,244.86087036,6.096,238.76487036
obs_003211,63000043305,2,1005,773,285.66082764,10.668000000000001,274.99282764
obs_003212,11000014776,2,1078,554,232.37393188,12.8016,219.57233187999998
obs_003213,QZ861,2,662,315,475.79968262,5.1816,470.61808262
obs_003214,5005363,2,899,973,358.98410034,6.699983482360841,352.28411685763916
obs_003215,39000012524,2,1043,618,264.20413208,6.4008,257.80333208
obs_003216,5715295,2,756,1103,227.81646729,9.099978268432618,218.71648902156738
obs_003217,UX996,2,532,207,292.27398682,77.724,214.54998682000002
obs_003218,50000012413,2,981,832,202.80761719,9.144,193.66361719
obs_003219,63000024909,2,991,765,312.75924683,12.192,300.56724683
obs_003220,QP772,2,753,354,277.52639771,8.2296,269.29679771
obs_003221,69000001243,2,751,704,371.27902222,31.0896,340.18942222
obs_003222,5703886,2,757,1063,226.72492981,42.69989597167969,184.0250338383203
obs_003223,693472,2,505,87,403.30789185,26.2128,377.09509184999996
obs_003224,487686,2,1153,759,211.36297607,5.7912,205.57177607
obs_003225,KY540,2,898,392,320.25088501,6.096,314.15488501
obs_003226,6803212,2,927,1072,225.05807495,14.299965518188477,210.7581094318115
obs_003227,7209460,2,1019,879,178.96260071,2.9999927558898927,175.9626079541101
obs_003228,248480,2,1188,623,240.67141724,8.5344,232.13701724
obs_003229,15000003999,2,716,648,204.51231384,14.020800000000001,190.49151383999998
obs_003230,38000008065,2,1043,726,310.59234619,15.24,295.35234619
obs_003231,29000002915,2,915,686,222.32809448,5.486400000000001,216.84169448
obs_003232,IL651,2,806,371,265.9538269,8.8392,257.1146269
obs_003233,41000000927,2,984,607,260.34042358,28.956000000000003,231.38442357999998
obs_003234, ,2,1173,1046,304.87252808,6.096,298.77652808
obs_003235,03000001257,2,993,606,240.80500793,16.154400000000003,224.65060792999998
obs_003236,25000010004,2,951,771,229.03460693,9.144,219.89060693
obs_003237,38000004909,2,1043,715,304.34844971,15.24,289.10844971
obs_003238,5004494,2,912,1001,359.79229736,25.299937115478517,334.4923602445215
obs_003239,67000006113,2,851,635,398.46981812,41.148,357.32181812
obs_003240,70000007329,2,947,577,208.09744263,21.640800000000002,186.45664262999998
obs_003241,41000006767,2,939,596,247.9125061,15.24,232.6725061
obs_003242,6912621,2,821,1095,219.74142456,3.699991017150879,216.04143354284912
obs_003243,81000018485,2,1035,767,263.8989563,10.668000000000001,253.2309563
obs_003244,80000013119,2,1057,560,245.70373535,10.3632,235.34053534999998
obs_003245,46000006445,2,1080,710,297.80731201,0.0,297.80731201
obs_003246,290902,2,1181,965,348.27770996,15.24,333.03770996
obs_003247,08000001876,2,1011,637,292.93814087,17.0688,275.86934087
obs_003248,GT193,2,938,340,253.19467163,10.0584,243.13627162999998
obs_003249,TH864,2,906,396,320.60964966,10.0584,310.55124966
obs_003250,490251,2,1190,942,335.36898804,22.86,312.50898803999996
obs_003251,XI737,2,902,298,255.58825684,21.640800000000002,233.94745684
obs_003252,47000000700,2,1018,746,272.37991333,8.5344,263.84551333
obs_003253,25000001320,2,970,764,253.24978638,12.192,241.05778637999998
obs_003254,3800306,2,932,1113,174.60949707,12.79996986694336,161.80952720305663
obs_003255,39000016969,2,1053,606,261.57089233,7.62,253.95089233
obs_003256,4601114,2,849,1141,79.66548157,2.9999927558898927,76.6654888141101
obs_003257,05000003568,2,743,657,346.43664551,24.6888,321.74784551
obs_003258,5105416,2,798,1182,246.17098999,4.5999886985778815,241.57100129142214
obs_003259,YI225,2,797,353,235.28407288,4.2672,231.01687288
obs_003260,120221,2,1115,761,195.24945068,3.6576000000000004,191.59185068
obs_003261,32000000120,2,871,799,194.36965942,4.572,189.79765942
obs_003262,6602420,2,941,1126,178.52186584,10.999973922729493,167.52189191727052
obs_003263,41000013589,2,945,600,241.42599487,4.2672,237.15879487
obs_003264,TN135,2,825,445,194.38200378,3.048,191.33400378
obs_003265,67000005841,2,841,627,392.37457275,4.572,387.80257275
obs_003266,25000008192,2,977,761,266.93521118,3.048,263.88721118
obs_003267,77000001684,2,586,580,227.92324829,1.2192,226.70404829
obs_003268,UU011,2,723,343,397.46878052,17.0688,380.39998052
obs_003269,25000021299,2,944,746,206.94578552,1.8288000000000002,205.11698552
obs_003270,16000001186,2,690,692,226.36125183,27.736800000000002,198.62445183
obs_003271,80000012505,2,1025,585,238.81907654,4.572,234.24707654
obs_003272,31000000278,2,501,387,292.1887207,16.764,275.42472069999997
obs_003273,2002179,2,973,1005,233.23379517,0.0,233.23379517
obs_003274,LF279,2,775,445,231.40086365,8.5344,222.86646365
obs_003275,43000004373,2,851,580,296.35559082,38.7096,257.64599081999995
obs_003276,494288,2,1113,977,369.16061401,0.0,369.16061401
obs_003277,44000008996,2,936,788,266.64080811,15.24,251.40080811
obs_003278,2803244,2,891,1052,355.81585693,18.89995450744629,336.9159024225537
obs_003279,1701457,2,833,1046,487.12075806,22.59994610595703,464.520811954043
obs_003280,63000004280,2,1010,797,248.23104858,2.4384,245.79264858
obs_003281,DE647,2,923,396,297.33843994,22.86,274.47843994
obs_003282,2807273,2,888,1054,361.28326416,2.39999435005188,358.8832698099481
obs_003283,67000005140,2,833,634,436.49078369,42.672000000000004,393.81878369
obs_003284,2802435,2,904,1084,94.20026398,6.099985221862793,88.10027875813721
obs_003285,25000000456,2,979,758,265.78109741,26.822400000000002,238.95869740999996
obs_003286,1908743,2,811,1115,243.35865784,10.699973629760743,232.65868421023927
obs_003287,4111979,2,980,935,221.11134338,12.49996957397461,208.61137380602537
obs_003288,25000020614,2,963,749,242.38552856,3.6576000000000004,238.72792856
obs_003289,906968,2,1119,971,374.40136719,17.3736,357.02776718999996
obs_003290,381697,2,1178,607,273.67559814,27.736800000000002,245.93879813999996
obs_003291,75000004380,2,1094,624,273.31002808,10.668000000000001,262.64202808
obs_003292,46000004710,2,1079,736,243.82681274,4.572,239.25481274
obs_003293,61000004197,2,990,808,250.4644928,9.7536,240.71089279999998
obs_003294,7123147,2,866,1007,410.01751709,15.199962908935548,394.81755418106445
obs_003295,631236,2,1178,999,375.5776062,8.2296,367.3480062
obs_003296,CW332,2,772,384,246.17597961,3.6576000000000004,242.51837961
obs_003297,6802247,2,929,1065,229.81375122,2.9999927558898927,226.8137584641101
obs_003298,103577,2,1198,611,248.36566162,29.5656,218.80006162
obs_003299,6710013,2,845,991,377.75970459,19.79995189819336,357.95975269180667
obs_003300,50000000327,2,1007,827,186.77735901,9.144,177.63335901
obs_003301,4108034,2,963,980,279.14105225,0.0,279.14105225
obs_003302,06000002449,2,837,742,218.68766785,0.0,218.68766785
obs_003303,956079,2,1115,1011,307.99984741,4.572,303.42784740999997
obs_003304,38000002330,2,1043,728,313.69467163,11.8872,301.80747163
obs_003305,933684,2,1291,752,317.57928467,12.192,305.38728467
obs_003306,210067,2,1213,758,302.20327759,7.315200000000001,294.88807759
obs_003307,XH232,2,607,134,332.47573853,11.5824,320.89333853
obs_003308,6710418,2,873,1017,415.23919678,10.999973922729493,404.2392228572705
obs_003309,81000000109,2,1027,738,286.7361145,5.1816,281.5545145
obs_003310,72000007645,2,812,687,347.67321777,0.0,347.67321777
obs_003311,38000003281,2,1043,728,313.69467163,10.668000000000001,303.02667163
obs_003312,08000000380,2,1021,635,288.70397949,12.192,276.51197949
obs_003313,ON426,2,773,311,349.612854,8.8392,340.773654
obs_003314,63000052829,2,1001,769,310.59140015,17.0688,293.52260015
obs_003315,2049386,2,1291,720,269.68331909,14.325600000000001,255.35771909
obs_003316,HP696,2,883,396,316.56204224,12.192,304.37004224
obs_003317,47000021506,2,1001,759,301.60766602,13.411200000000001,288.19646602
obs_003318,6601486,2,939,1115,180.14427185,0.0,180.14427185
obs_003319,IE227,2,813,447,202.6053772,7.62,194.9853772
obs_003320,CD136,2,929,394,313.73962402,45.72,268.01962402000004
obs_003321,102023,2,1171,769,250.5345459,20.7264,229.8081459
obs_003322,2900216,2,757,1261,221.99343872,2.099994783782959,219.89344393621704
obs_003323,75000012143,2,1083,597,256.87176514,10.972800000000001,245.89896513999997
obs_003324,5003561,2,912,994,363.61196899,10.999973922729493,352.61199506727047
obs_003325,78000001322,2,974,741,254.3651886,3.6576000000000004,250.7075886
obs_003326,76000001278,2,933,837,241.44645691,5.486400000000001,235.96005691
obs_003327,VG379,2,619,316,498.08209229,3.048,495.03409229
obs_003328,74000007083,2,943,838,241.66181946,4.572,237.08981946
obs_003329,4116724,2,970,921,214.61505127,9.89997594909668,204.71507532090334
obs_003330,41000014298,2,945,626,257.94683838,16.154400000000003,241.79243837999996
obs_003331,348514,2,1206,918,349.92382812,24.9936,324.93022812
obs_003332,FL574,2,949,365,261.60244751,3.048,258.55444751
obs_003333,202782,2,1104,962,236.61956787,18.288,218.33156787
obs_003334,XH159,2,764,346,270.71520996,10.668000000000001,260.04720996
obs_003335,70000008285,2,955,590,202.08432007,5.15112,196.93320007
obs_003336,54000000565,2,882,614,327.48526001,16.764,310.72126001
obs_003337,FU201,2,919,411,274.83087158,4.572,270.25887158
obs_003338,25000004205,2,939,757,210.21139526,9.144,201.06739525999998
obs_003339,81000003449,2,1038,739,292.95407104,13.716000000000001,279.23807103999997
obs_003340,450513,2,1153,935,330.91564941,16.154400000000003,314.76124941
obs_003341,50000008745,2,981,818,257.22958374,37.1856,220.04398374000002
obs_003342,SG967,2,879,250,304.54931641,32.308800000000005,272.24051641
obs_003343,17000004183,2,577,704,201.48036194,1.2192,200.26116194
obs_003344,433339,2,1165,989,307.23358154,6.096,301.13758154
obs_003345,262855,2,1192,914,347.2472229,0.6096,346.6376229
obs_003346,24000005644,2,704,660,262.69995117,63.0936,199.60635117
obs_003347,615527,2,1195,968,334.73059082,4.2672,330.46339082
obs_003348,862624,2,1183,967,355.78384399,29.8704,325.91344398999996
obs_003349,33000007930,2,1016,694,285.40878296,4.572,280.83678296
obs_003350,WK720,2,926,310,284.64480591,22.250400000000003,262.39440591
obs_003351,14000009877,2,1091,566,245.9609375,2.1336,243.8273375
obs_003352,44000005751,2,967,816,260.00939941,2.1336,257.87579941
obs_003353,25000000150,2,976,751,258.39190674,6.096,252.29590674000002
obs_003354,6802164,2,929,1058,213.18536377,11.599972183227539,201.58539158677246
obs_003355,14000002603,2,1086,587,273.35174561,16.764,256.58774561
obs_003356,NA376,2,698,284,392.64825439,6.096,386.55225439
obs_003357,2021584,2,1143,812,193.82185364,7.010400000000001,186.81145364
obs_003358,3403391,2,962,881,189.92726135,0.0,189.92726135
obs_003359,2915715,2,780,1238,176.19720459,7.89998116607666,168.29722342392336
obs_003360,6806273,2,914,1069,224.36271667,2.39999435005188,221.9627223199481
obs_003361,01000002129,2,774,759,313.29437256,27.127200000000002,286.16717256
obs_003362,183352,2,1293,748,337.89666748,12.192,325.70466748
